dateandtime,veh_id,coord_x,coord_y,speed_kmph
2023-09-11 15:03:56,vehicle_14,2633.725415022226,9593.270926992254,17.13
2023-09-11 15:03:56,vehicle_15,10578.19380764366,8994.005774623764,8.09
2023-09-11 15:03:56,vehicle_16,1648.3760470027473,8356.299614207603,0.0
2023-09-11 15:03:56,vehicle_2,5292.499902483394,7689.958164781844,45.96
2023-09-11 15:03:56,vehicle_3,9044.347765414761,936.5650582513631,69.27
2023-09-11 15:03:56,vehicle_4,6772.792311457945,7803.754389966732,52.79
2023-09-11 15:03:56,vehicle_5,6323.285933225786,5822.832079496398,50.66
2023-09-11 15:03:56,vehicle_6,8943.192301498544,2721.9014348889336,40.23
2023-09-11 15:03:56,vehicle_7,7529.602830356029,5362.95866093328,35.58
2023-09-11 15:03:56,vehicle_8,7887.726133513276,7301.619036028549,40.28
2023-09-11 15:03:56,vehicle_9,8773.609089873136,4974.119216934048,40.13
2023-09-11 15:03:56,vehicle_1,7524.646837371628,6087.51356727128,18.87
2023-09-11 15:03:56,vehicle_10,2600.6692097900172,9571.526360783482,42.0
2023-09-11 15:03:56,vehicle_11,6158.650514862048,8512.376240092834,33.39
2023-09-11 15:03:56,vehicle_12,7245.141104786415,5673.617154845616,29.14
2023-09-11 15:03:56,vehicle_13,6166.661319334091,8491.161832133603,29.11
2023-09-11 15:03:56,vehicle_14,2626.408861755855,9592.054783885394,25.11
2023-09-11 15:03:56,vehicle_15,10575.471630233513,8997.085738219252,14.8
2023-09-11 15:03:56,vehicle_16,1650.113001494583,8358.589628836142,8.97
2023-09-11 15:03:56,vehicle_17,9652.668798586235,7553.378465258421,0.0
2023-09-11 15:03:56,vehicle_2,5304.495338082889,7687.742224606019,43.92
2023-09-11 15:03:56,vehicle_3,9029.266459900171,925.1080655825974,68.17
2023-09-11 15:03:56,vehicle_4,6762.483006518942,7810.0481402373725,43.62
2023-09-11 15:03:56,vehicle_5,6318.549308085021,5810.232218365924,48.46
2023-09-11 15:03:56,vehicle_6,8934.512252808929,2728.260767843252,38.74
2023-09-11 15:03:56,vehicle_7,7533.3550030729575,5351.510895531006,44.69
2023-09-11 15:03:56,vehicle_8,7894.420497895833,7311.483551728881,42.92
2023-09-11 15:03:56,vehicle_9,8765.890187558984,4964.672710243078,43.92
2023-09-11 15:03:56,vehicle_1,7522.253175415442,6080.741358592591,26.19
2023-09-11 15:03:56,vehicle_10,2598.7133378336107,9559.638053375464,41.54
2023-09-11 15:03:56,vehicle_11,6164.191185812945,8502.582011501187,40.52
2023-09-11 15:03:56,vehicle_12,7241.483429370457,5663.886768210936,37.43
2023-09-11 15:03:56,vehicle_13,6171.73423528948,8482.21258258853,37.03
2023-09-11 15:03:56,vehicle_14,2617.1498396951974,9589.565715240293,33.03
2023-09-11 15:03:56,vehicle_15,10571.457455441234,9001.627511352795,21.82
2023-09-11 15:03:56,vehicle_16,1653.148227707153,8362.5912952358,15.68
2023-09-11 15:03:56,vehicle_17,9652.143354196289,7555.0241917844105,6.22
2023-09-11 15:03:56,vehicle_18,8033.444765681326,4372.6415789473685,0.0
2023-09-11 15:03:56,vehicle_19,3258.4487709690343,6819.583130427036,0.0
2023-09-11 15:03:56,vehicle_2,5316.994365881436,7685.422478228673,45.96
2023-09-11 15:03:56,vehicle_3,9014.053050458686,913.7215413700177,68.39
2023-09-11 15:03:56,vehicle_4,6755.018252739522,7814.605314207633,31.58
2023-09-11 15:03:56,vehicle_5,6313.663751255224,5797.236185162727,49.98
2023-09-11 15:03:56,vehicle_6,8925.49235960675,2734.8690837797376,40.25
2023-09-11 15:03:56,vehicle_7,7541.493600480024,5339.583978135423,51.98
2023-09-11 15:03:56,vehicle_8,7900.705463219538,7320.744795301651,40.29
2023-09-11 15:03:56,vehicle_9,8758.10715891926,4955.147724807475,44.28
2023-09-11 15:03:56,vehicle_1,7515.846643948791,6075.110970028415,30.94
2023-09-11 15:03:56,vehicle_10,2600.905294931953,9547.8878801345,41.51
2023-09-11 15:03:56,vehicle_11,6170.530422937608,8490.70942827555,48.47
2023-09-11 15:03:56,vehicle_12,7237.087473021729,5652.192358500421,44.98
2023-09-11 15:03:56,vehicle_13,6177.730091821117,8471.622820603567,43.8
2023-09-11 15:03:56,vehicle_14,2607.8675774303165,9583.041008161244,38.41
2023-09-11 15:03:56,vehicle_15,10565.72828025114,9008.109693943794,31.14
2023-09-11 15:03:56,vehicle_16,1657.387398708903,8369.177998551653,24.86
2023-09-11 15:03:56,vehicle_17,9651.160346915229,7558.103035499626,11.63
2023-09-11 15:03:56,vehicle_18,8029.6157109299575,4373.9970494073195,9.03
2023-09-11 15:03:56,vehicle_19,3256.3258295379273,6818.307358736499,8.92
2023-09-11 15:03:56,vehicle_2,5327.187944795811,7692.658397828191,45.0
2023-09-11 15:03:56,vehicle_20,4269.990893789902,6375.253023795705,0.0
2023-09-11 15:03:56,vehicle_3,8998.85738517987,902.4851362815433,68.01
2023-09-11 15:03:56,vehicle_4,6751.007515309755,7817.053838131739,16.97
2023-09-11 15:03:56,vehicle_5,6302.409178690097,5789.928264478291,48.46
2023-09-11 15:03:56,vehicle_6,8916.79822441609,2741.238737039104,38.8
2023-09-11 15:03:56,vehicle_7,7549.668364572824,5327.6040593377975,52.21
2023-09-11 15:03:56,vehicle_8,7907.388506873251,7330.592629282698,42.85
2023-09-11 15:03:56,vehicle_9,8748.536084770038,4946.614211021556,46.37
2023-09-11 15:03:56,vehicle_1,7507.092006365587,6068.942555242481,38.87
2023-09-11 15:03:56,vehicle_10,2604.133929812201,9538.40611427534,34.92
2023-09-11 15:03:56,vehicle_11,6177.467371481245,8478.690629619185,49.97
2023-09-11 15:03:56,vehicle_12,7234.274769568755,5644.709821376778,28.78
2023-09-11 15:03:56,vehicle_13,6184.713963353439,8459.244913167478,51.16
2023-09-11 15:03:56,vehicle_14,2601.126882255348,9572.346175172268,43.26
2023-09-11 15:03:56,vehicle_15,10558.9726029068,9015.75329579203,36.72
2023-09-11 15:03:56,vehicle_16,1659.621919378068,8375.170674716486,22.36
2023-09-11 15:03:56,vehicle_17,9649.38951958061,7563.649383644721,20.96
2023-09-11 15:03:56,vehicle_18,8025.153370653795,4377.2439085752485,16.18
2023-09-11 15:03:56,vehicle_19,3252.5262153806107,6816.023998439395,15.96
2023-09-11 15:03:56,vehicle_2,5336.823204588785,7699.35327914387,42.24
2023-09-11 15:03:56,vehicle_20,4270.682740762129,6376.469645496767,5.04
2023-09-11 15:03:56,vehicle_3,8984.268799913252,891.1273072175643,66.56
2023-09-11 15:03:56,vehicle_4,6748.796860966244,7815.256520223701,14.16
2023-09-11 15:03:56,vehicle_5,6289.029313633376,5789.039519720493,48.86
2023-09-11 15:03:56,vehicle_6,8907.853149341545,2748.359262462328,41.22
2023-09-11 15:03:56,vehicle_7,7557.650383458855,5315.906603972698,50.98
2023-09-11 15:03:56,vehicle_8,7914.247709261933,7340.700042890362,43.97
2023-09-11 15:03:56,vehicle_9,8738.844748726011,4938.904669112424,44.58
2023-09-11 15:03:56,vehicle_1,7496.291105627514,6062.252070444457,46.12
2023-09-11 15:03:56,vehicle_10,2602.411510052934,9529.01580589261,34.78
2023-09-11 15:03:56,vehicle_11,6184.366508992133,8466.104395281925,51.69
2023-09-11 15:03:56,vehicle_12,7232.7875353258405,5640.753383870938,15.22
2023-09-11 15:03:56,vehicle_13,6191.489494221634,8447.182419400871,49.79
2023-09-11 15:03:56,vehicle_14,2598.6501000131916,9558.57224741334,48.33
2023-09-11 15:03:56,vehicle_15,10551.290644230108,9024.444923669795,41.76
2023-09-11 15:03:56,vehicle_16,1665.126351802399,8376.99117187248,21.2
2023-09-11 15:03:56,vehicle_17,9646.88977592072,7571.478745853111,29.59
2023-09-11 15:03:56,vehicle_18,8023.35089631982,4379.813362293957,11.91
2023-09-11 15:03:56,vehicle_19,3246.487719584942,6812.828581472644,24.72
2023-09-11 15:03:56,vehicle_2,5348.1092630326375,7705.398052305845,46.85
2023-09-11 15:03:56,vehicle_20,4272.1859111740005,6379.112989786608,10.95
2023-09-11 15:03:56,vehicle_3,8969.632032943318,878.6864787332609,69.14
2023-09-11 15:03:56,vehicle_4,6751.323583356531,7813.111482916547,12.33
2023-09-11 15:03:56,vehicle_5,6279.340903222162,5788.851029245567,34.89
2023-09-11 15:03:56,vehicle_6,8899.657974018002,2755.8884948491323,40.06
2023-09-11 15:03:56,vehicle_7,7565.236139959609,5304.789861536346,48.45
2023-09-11 15:03:56,vehicle_8,7922.456207826783,7348.595364296908,41.41
2023-09-11 15:03:56,vehicle_9,8729.050930238825,4931.113601530581,45.05
2023-09-11 15:03:56,vehicle_1,7483.3983682650405,6055.511587025792,52.97
2023-09-11 15:03:56,vehicle_10,2597.74032580882,9518.525365705826,41.22
2023-09-11 15:03:56,vehicle_11,6191.351485321061,8453.988345551767,50.37
2023-09-11 15:03:56,vehicle_12,7231.356571380869,5635.252773417902,20.53
2023-09-11 15:03:56,vehicle_13,6198.367367839565,8434.446552934336,52.09
2023-09-11 15:03:56,vehicle_14,2601.9263815236654,9545.408397324707,46.97
2023-09-11 15:03:56,vehicle_15,10542.96594634258,9033.863768430409,45.25
2023-09-11 15:03:56,vehicle_16,1672.6279398248073,8377.883835604727,27.2
2023-09-11 15:03:56,vehicle_17,9643.693653805309,7581.489211368161,37.83
2023-09-11 15:03:56,vehicle_18,8021.576025648347,4377.99519908211,10.91
2023-09-11 15:03:56,vehicle_19,3238.5880309437994,6810.330318712004,29.83
2023-09-11 15:03:56,vehicle_2,5361.097542773041,7705.01748731003,46.91
2023-09-11 15:03:56,vehicle_20,4274.750799970384,6383.623379360835,18.68
2023-09-11 15:03:56,vehicle_3,8955.375540673716,865.5673682403249,69.72
2023-09-11 15:03:56,vehicle_4,6755.949766744121,7810.287501299315,19.45
2023-09-11 15:03:56,vehicle_5,6273.175325851899,5788.731076378441,22.2
2023-09-11 15:03:56,vehicle_6,8891.398715159878,2763.4766033191167,40.38
2023-09-11 15:03:56,vehicle_7,7572.89512155683,5293.565809494525,48.92
2023-09-11 15:03:56,vehicle_8,7931.286494288105,7355.611629514435,40.6
2023-09-11 15:03:56,vehicle_9,8718.428667450102,4924.790169767777,44.64
2023-09-11 15:03:56,vehicle_1,7467.606983405634,6052.046523019316,59.78
2023-09-11 15:03:56,vehicle_10,2591.980421885222,9506.207427826896,48.81
2023-09-11 15:03:56,vehicle_11,6198.417849662033,8441.087757813259,52.97
2023-09-11 15:03:56,vehicle_12,7234.840920731642,5628.832410382175,27.74
2023-09-11 15:03:56,vehicle_13,6205.14089842908,8422.556933899854,49.25
2023-09-11 15:03:56,vehicle_14,2603.807008387079,9533.292269791158,44.39
2023-09-11 15:03:56,vehicle_15,10534.163245719175,9043.82344165413,47.85
2023-09-11 15:03:56,vehicle_16,1682.4773804813608,8379.055885900045,35.71
2023-09-11 15:03:56,vehicle_17,9640.037901557651,7592.939268808176,43.27
2023-09-11 15:03:56,vehicle_18,8022.321188977755,4375.605625552606,9.07
2023-09-11 15:03:56,vehicle_19,3229.339490684969,6807.405483978824,34.92
2023-09-11 15:03:56,vehicle_2,5373.167979271634,7703.661943021861,43.73
2023-09-11 15:03:56,vehicle_20,4278.492714604607,6390.203583842856,27.25
2023-09-11 15:03:56,vehicle_3,8941.314035414229,852.4311427531486,69.26
2023-09-11 15:03:56,vehicle_4,6762.022678893947,7806.5803866353845,25.53
2023-09-11 15:03:56,vehicle_5,6270.239937881155,5789.086354511636,10.71
2023-09-11 15:03:56,vehicle_6,8883.808694414496,2771.7464281301404,40.59
2023-09-11 15:03:56,vehicle_7,7580.508397566672,5282.408737884087,48.63
2023-09-11 15:03:56,vehicle_8,7940.029145591645,7362.558262618431,40.2
2023-09-11 15:03:56,vehicle_9,8707.987404163761,4919.211510202262,42.62
2023-09-11 15:03:56,vehicle_1,7452.643883824036,6052.650959680482,54.62
2023-09-11 15:03:56,vehicle_10,2585.614808418784,9492.594139778874,53.94
2023-09-11 15:03:56,vehicle_11,6205.710187592585,8427.96834395361,54.06
2023-09-11 15:03:56,vehicle_12,7242.175248270772,5625.554397648955,28.99
2023-09-11 15:03:56,vehicle_13,6211.716216884048,8410.594193188943,49.34
2023-09-11 15:03:56,vehicle_14,2599.199992474093,9521.646960014563,45.08
2023-09-11 15:03:56,vehicle_15,10525.339341641224,9053.807105183507,47.97
2023-09-11 15:03:56,vehicle_16,1694.8873727086273,8380.53263321617,44.99
2023-09-11 15:03:56,vehicle_17,9636.496633167299,7604.030755247393,41.91
2023-09-11 15:03:56,vehicle_18,8023.654725747668,4371.63820280954,15.06
2023-09-11 15:03:56,vehicle_19,3218.706864824518,6803.9192027713225,40.32
2023-09-11 15:03:56,vehicle_2,5385.64117191606,7700.238531481002,46.64
2023-09-11 15:03:56,vehicle_20,4282.929003270364,6398.004853891875,32.31
2023-09-11 15:03:56,vehicle_3,8928.039498213559,838.8609717545594,68.32
2023-09-11 15:03:56,vehicle_4,6769.232694569296,7802.179144829503,30.31
2023-09-11 15:03:56,vehicle_5,6268.956284179,5786.781080729777,12.01
2023-09-11 15:03:56,vehicle_6,8877.569972204135,2780.200545648872,37.82
2023-09-11 15:03:56,vehicle_7,7588.478820857898,5270.7282755823435,50.91
2023-09-11 15:03:56,vehicle_8,7950.025608654779,7369.551448547464,44.01
2023-09-11 15:03:56,vehicle_9,8697.582175844664,4913.734800217073,42.35
2023-09-11 15:03:56,vehicle_1,7441.03956926992,6053.191062508123,42.36
2023-09-11 15:03:56,vehicle_10,2580.7190247947033,9476.936408203575,58.89
2023-09-11 15:03:56,vehicle_11,6212.585832941356,8415.665769037636,50.61
2023-09-11 15:03:56,vehicle_12,7251.629181740231,5621.875348670017,36.53
2023-09-11 15:03:56,vehicle_13,6218.352404068302,8398.050759751472,50.98
2023-09-11 15:03:56,vehicle_14,2593.265911168145,9508.956532211467,50.28
2023-09-11 15:03:56,vehicle_15,10516.857365605238,9063.398083954065,46.09
2023-09-11 15:03:56,vehicle_16,1709.4313454104324,8381.047717445712,53.74
2023-09-11 15:03:56,vehicle_17,9632.939115488756,7615.033155446231,41.63
2023-09-11 15:03:56,vehicle_18,8025.590378478475,4365.879416970147,21.87
2023-09-11 15:03:56,vehicle_19,3207.2632081254574,6798.027875336373,46.34
2023-09-11 15:03:56,vehicle_2,5396.5481458953345,7694.285663537655,44.85
2023-09-11 15:03:56,vehicle_20,4288.46705445798,6407.743587350178,40.33
2023-09-11 15:03:56,vehicle_3,8914.990388648923,824.449953155962,70.03
2023-09-11 15:03:56,vehicle_4,6778.59400654732,7796.464677692288,39.36
2023-09-11 15:03:56,vehicle_5,6271.187711902696,5785.775027592711,9.2
2023-09-11 15:03:56,vehicle_6,8871.388099173899,2788.5776266153416,37.48
2023-09-11 15:03:56,vehicle_7,7596.566759516091,5258.875597356357,51.66
2023-09-11 15:03:56,vehicle_8,7959.812198244868,7375.48186860919,41.2
2023-09-11 15:03:56,vehicle_9,8685.48811205545,4909.725437903401,45.87
2023-09-11 15:03:56,vehicle_1,7433.873485877611,6053.524595513046,26.16
2023-09-11 15:03:56,vehicle_10,2576.25735455008,9461.44784610748,57.85
2023-09-11 15:03:56,vehicle_11,6219.434690848486,8402.862037369181,52.28
2023-09-11 15:03:56,vehicle_12,7262.677318723059,5617.575906832695,42.68
2023-09-11 15:03:56,vehicle_13,6224.489847263304,8386.17941070807,47.96
2023-09-11 15:03:56,vehicle_14,2586.2749582136967,9494.005914050178,59.24
2023-09-11 15:03:56,vehicle_15,10508.453761548539,9072.85323387813,45.55
2023-09-11 15:03:56,vehicle_16,1725.9667315914712,8380.892009501187,59.8
2023-09-11 15:03:56,vehicle_17,9629.285351474526,7626.080781153398,41.89
2023-09-11 15:03:56,vehicle_18,8028.11512185706,4358.365598447022,28.54
2023-09-11 15:03:56,vehicle_19,3196.381300575618,6792.425742890525,44.06
2023-09-11 15:03:56,vehicle_2,5407.648375860725,7691.204695251046,42.25
2023-09-11 15:03:56,vehicle_20,4291.780787595684,6413.570829224034,24.13
2023-09-11 15:03:56,vehicle_3,8902.974856984827,809.7606355995815,68.3
2023-09-11 15:03:56,vehicle_4,6789.72854033377,7789.667774911968,46.81
2023-09-11 15:03:56,vehicle_5,6275.167291153592,5785.573525516736,14.39
2023-09-11 15:03:56,vehicle_6,8867.281100574171,2794.1430369094096,24.9
2023-09-11 15:03:56,vehicle_7,7604.318043052384,5247.516279058236,49.51
2023-09-11 15:03:56,vehicle_8,7970.301864359656,7381.838334852646,44.16
2023-09-11 15:03:56,vehicle_9,8673.49285713249,4905.762695719136,45.48
2023-09-11 15:03:56,vehicle_1,7431.145633647107,6053.651558695249,9.96
2023-09-11 15:03:56,vehicle_10,2572.2139394636765,9445.800810381954,58.11
2023-09-11 15:03:56,vehicle_11,6226.370517814593,8389.522204084924,54.3
2023-09-11 15:03:56,vehicle_12,7275.53190899468,5612.573473997066,49.66
2023-09-11 15:03:56,vehicle_13,6230.562972918914,8374.329540861854,47.78
2023-09-11 15:03:56,vehicle_14,2580.847857002343,9477.351426778656,62.92
2023-09-11 15:03:56,vehicle_15,10499.97462863633,9082.339720015165,45.8
2023-09-11 15:03:56,vehicle_16,1743.9334876493713,8380.77051646636,64.76
2023-09-11 15:03:56,vehicle_17,9625.688436416285,7636.956516726116,41.24
2023-09-11 15:03:56,vehicle_18,8031.0823729764015,4349.529812622383,33.56
2023-09-11 15:03:56,vehicle_19,3187.853192795021,6788.035373915182,34.53
2023-09-11 15:03:56,vehicle_2,5419.582806851729,7689.703958419842,43.31
2023-09-11 15:03:56,vehicle_20,4296.044800965841,6418.628493902106,24.31
2023-09-11 15:03:56,vehicle_3,8891.14431507595,795.2974731010919,67.24
2023-09-11 15:03:56,vehicle_4,6801.48494930938,7782.09402541046,50.22
2023-09-11 15:03:56,vehicle_5,6280.8371873211745,5785.683340019472,20.42
2023-09-11 15:03:56,vehicle_6,8865.142856144525,2796.0784562420463,10.79
2023-09-11 15:03:56,vehicle_7,7612.250533506464,5235.8914064106575,50.66
2023-09-11 15:03:56,vehicle_8,7980.118184493595,7387.786770854662,41.32
2023-09-11 15:03:56,vehicle_9,8661.886934822522,4902.874676421421,43.08
2023-09-11 15:03:56,vehicle_1,7430.9248135216285,6053.661836387534,0.81
2023-09-11 15:03:56,vehicle_10,2570.419917205822,9429.201692966653,59.92
2023-09-11 15:03:56,vehicle_11,6233.006516724183,8376.576081212195,52.54
2023-09-11 15:03:56,vehicle_12,7287.688980919417,5607.843174086894,46.97
2023-09-11 15:03:56,vehicle_13,6237.675937118842,8362.955577664417,48.18
2023-09-11 15:03:56,vehicle_14,2575.9330304771383,9460.310818910124,63.66
2023-09-11 15:03:56,vehicle_15,10491.5026497165,9091.816481417805,45.76
2023-09-11 15:03:56,vehicle_16,1764.4163088485848,8380.706056429857,73.83
2023-09-11 15:03:56,vehicle_17,9622.054665584265,7647.943690473909,41.66
2023-09-11 15:03:56,vehicle_18,8031.687202901894,4337.654883460889,41.21
2023-09-11 15:03:56,vehicle_19,3183.4780506214324,6785.470457861396,18.33
2023-09-11 15:03:56,vehicle_2,5431.156918829611,7687.5989963149495,42.36
